P_u,M_u,V_u,f_c,F_y,t_req_2017,t_req_2023,delta_t,delta_t_pct,excentricidad
100.0,200.0,50,5.0,45,2.225774937875361,2.2257749378753613,4.440892098500626e-16,0.0,2.0
100.0,200.0,50,5.0,50,2.1115555087817746,2.111555508781775,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,3.0,36,2.48849203185234,2.4884920318523402,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,3.0,40,2.360790827950102,2.360790827950102,0.0,0.0,2.0
100.0,200.0,100,3.0,45,2.2257749378753617,2.2257749378753617,0.0,0.0,2.0
100.0,200.0,100,3.0,50,2.1115555087817754,2.1115555087817754,0.0,0.0,2.0
100.0,200.0,100,3.5,36,2.4884920318523416,2.4884920318523416,0.0,0.0,2.0
100.0,200.0,100,3.5,40,2.3607908279501038,2.3607908279501033,-4.440892098500626e-16,-0.0,2.0
100.0,200.0,100,3.5,45,2.225774937875363,2.225774937875363,0.0,0.0,2.0
100.0,200.0,100,3.5,50,2.111555508781777,2.111555508781777,0.0,0.0,2.0
100.0,200.0,100,4.0,36,2.4884920318523402,2.4884920318523402,0.0,0.0,2.0
100.0,200.0,100,4.0,40,2.360790827950102,2.3607908279501024,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,4.0,45,2.2257749378753617,2.2257749378753617,0.0,0.0,2.0
100.0,200.0,100,4.0,50,2.1115555087817754,2.111555508781776,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,4.5,36,2.4884920318523385,2.48849203185234,1.3322676295501878e-15,0.0,2.0
100.0,200.0,100,4.5,40,2.3607908279501006,2.360790827950102,1.3322676295501878e-15,0.0,2.0
100.0,200.0,100,4.5,45,2.2257749378753604,2.2257749378753613,8.881784197001252e-16,0.0,2.0
100.0,200.0,100,4.5,50,2.1115555087817746,2.1115555087817754,8.881784197001252e-16,0.0,2.0
100.0,200.0,100,5.0,36,2.4884920318523394,2.4884920318523394,0.0,0.0,2.0
100.0,200.0,100,5.0,40,2.3607908279501015,2.360790827950102,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,5.0,45,2.225774937875361,2.2257749378753613,4.440892098500626e-16,0.0,2.0
100.0,200.0,100,5.0,50,2.1115555087817746,2.111555508781775,4.440892098500626e-16,0.0,2.0
100.0,300.0,0,3.0,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,3.0,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,3.0,45,2.3357659277281626,2.335765927728162,-4.440892098500626e-16,-0.0,3.0
100.0,300.0,0,3.0,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,3.5,36,2.6114656969640135,2.6114656969640144,8.881784197001252e-16,0.0,3.0
100.0,300.0,0,3.5,40,2.477453890141604,2.4774538901416046,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,3.5,45,2.33576592772816,2.335765927728161,8.881784197001252e-16,0.0,3.0
100.0,300.0,0,3.5,50,2.215902123791169,2.2159021237911696,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,4.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,4.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,0,4.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,4.0,50,2.2159021237911705,2.2159021237911705,0.0,0.0,3.0
100.0,300.0,0,4.5,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,4.5,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,4.5,45,2.335765927728163,2.335765927728162,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,4.5,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,0,5.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,5.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,0,5.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,0,5.0,50,2.21590212379117,2.2159021237911705,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,3.0,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,3.0,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,3.0,45,2.3357659277281626,2.335765927728162,-4.440892098500626e-16,-0.0,3.0
100.0,300.0,50,3.0,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,3.5,36,2.6114656969640135,2.6114656969640144,8.881784197001252e-16,0.0,3.0
100.0,300.0,50,3.5,40,2.477453890141604,2.4774538901416046,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,3.5,45,2.33576592772816,2.335765927728161,8.881784197001252e-16,0.0,3.0
100.0,300.0,50,3.5,50,2.215902123791169,2.2159021237911696,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,4.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,4.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,50,4.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,4.0,50,2.2159021237911705,2.2159021237911705,0.0,0.0,3.0
100.0,300.0,50,4.5,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,4.5,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,4.5,45,2.335765927728163,2.335765927728162,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,4.5,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,50,5.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,5.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,50,5.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,50,5.0,50,2.21590212379117,2.2159021237911705,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,3.0,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,3.0,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,3.0,45,2.3357659277281626,2.335765927728162,-4.440892098500626e-16,-0.0,3.0
100.0,300.0,100,3.0,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,3.5,36,2.6114656969640135,2.6114656969640144,8.881784197001252e-16,0.0,3.0
100.0,300.0,100,3.5,40,2.477453890141604,2.4774538901416046,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,3.5,45,2.33576592772816,2.335765927728161,8.881784197001252e-16,0.0,3.0
100.0,300.0,100,3.5,50,2.215902123791169,2.2159021237911696,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,4.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,4.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,100,4.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,4.0,50,2.2159021237911705,2.2159021237911705,0.0,0.0,3.0
100.0,300.0,100,4.5,36,2.6114656969640166,2.6114656969640158,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,4.5,40,2.4774538901416068,2.477453890141606,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,4.5,45,2.335765927728163,2.335765927728162,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,4.5,50,2.215902123791172,2.215902123791171,-8.881784197001252e-16,-0.0,3.0
100.0,300.0,100,5.0,36,2.611465696964015,2.6114656969640153,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,5.0,40,2.4774538901416054,2.4774538901416054,0.0,0.0,3.0
100.0,300.0,100,5.0,45,2.3357659277281613,2.3357659277281617,4.440892098500626e-16,0.0,3.0
100.0,300.0,100,5.0,50,2.21590212379117,2.2159021237911705,4.440892098500626e-16,0.0,3.0
100.0,400.0,0,3.0,36,2.728903365868223,2.7289033658682227,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,0,3.0,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,0,3.0,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,0,3.0,50,2.3155512902498576,2.315551290249857,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,0,3.5,36,2.728903365868221,2.728903365868221,0.0,0.0,4.0
100.0,400.0,0,3.5,40,2.5888650451930117,2.5888650451930117,0.0,0.0,4.0
100.0,400.0,0,3.5,45,2.440805372043729,2.4408053720437284,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,0,3.5,50,2.315551290249856,2.3155512902498554,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,0,4.0,36,2.7289033658682222,2.7289033658682205,-1.7763568394002505e-15,-0.0,4.0
100.0,400.0,0,4.0,40,2.5888650451930126,2.5888650451930113,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,0,4.0,45,2.4408053720437297,2.4408053720437284,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,0,4.0,50,2.3155512902498567,2.3155512902498554,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,0,4.5,36,2.7289033658682236,2.7289033658682222,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,0,4.5,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,0,4.5,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,0,4.5,50,2.315551290249858,2.315551290249857,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,0,5.0,36,2.7289033658682236,2.7289033658682205,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,0,5.0,40,2.5888650451930144,2.5888650451930113,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,0,5.0,45,2.440805372043731,2.4408053720437284,-2.6645352591003757e-15,-0.0,4.0
100.0,400.0,0,5.0,50,2.315551290249858,2.3155512902498554,-2.6645352591003757e-15,-0.0,4.0
100.0,400.0,50,3.0,36,2.728903365868223,2.7289033658682227,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,50,3.0,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,50,3.0,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,50,3.0,50,2.3155512902498576,2.315551290249857,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,50,3.5,36,2.728903365868221,2.728903365868221,0.0,0.0,4.0
100.0,400.0,50,3.5,40,2.5888650451930117,2.5888650451930117,0.0,0.0,4.0
100.0,400.0,50,3.5,45,2.440805372043729,2.4408053720437284,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,50,3.5,50,2.315551290249856,2.3155512902498554,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,50,4.0,36,2.7289033658682222,2.7289033658682205,-1.7763568394002505e-15,-0.0,4.0
100.0,400.0,50,4.0,40,2.5888650451930126,2.5888650451930113,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,50,4.0,45,2.4408053720437297,2.4408053720437284,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,50,4.0,50,2.3155512902498567,2.3155512902498554,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,50,4.5,36,2.7289033658682236,2.7289033658682222,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,50,4.5,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,50,4.5,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,50,4.5,50,2.315551290249858,2.315551290249857,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,50,5.0,36,2.7289033658682236,2.7289033658682205,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,50,5.0,40,2.5888650451930144,2.5888650451930113,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,50,5.0,45,2.440805372043731,2.4408053720437284,-2.6645352591003757e-15,-0.0,4.0
100.0,400.0,50,5.0,50,2.315551290249858,2.3155512902498554,-2.6645352591003757e-15,-0.0,4.0
100.0,400.0,100,3.0,36,2.728903365868223,2.7289033658682227,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,100,3.0,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,100,3.0,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,100,3.0,50,2.3155512902498576,2.315551290249857,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,100,3.5,36,2.728903365868221,2.728903365868221,0.0,0.0,4.0
100.0,400.0,100,3.5,40,2.5888650451930117,2.5888650451930117,0.0,0.0,4.0
100.0,400.0,100,3.5,45,2.440805372043729,2.4408053720437284,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,100,3.5,50,2.315551290249856,2.3155512902498554,-4.440892098500626e-16,-0.0,4.0
100.0,400.0,100,4.0,36,2.7289033658682222,2.7289033658682205,-1.7763568394002505e-15,-0.0,4.0
100.0,400.0,100,4.0,40,2.5888650451930126,2.5888650451930113,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,100,4.0,45,2.4408053720437297,2.4408053720437284,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,100,4.0,50,2.3155512902498567,2.3155512902498554,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,100,4.5,36,2.7289033658682236,2.7289033658682222,-1.3322676295501878e-15,-0.0,4.0
100.0,400.0,100,4.5,40,2.588865045193014,2.588865045193013,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,100,4.5,45,2.4408053720437306,2.4408053720437297,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,100,4.5,50,2.315551290249858,2.315551290249857,-8.881784197001252e-16,-0.0,4.0
100.0,400.0,100,5.0,36,2.7289033658682236,2.7289033658682205,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,100,5.0,40,2.5888650451930144,2.5888650451930113,-3.1086244689504383e-15,-0.0,4.0
100.0,400.0,100,5.0,45,2.440805372043731,2.4408053720437284,-2.6645352591003757e-15,-0.0,4.0
100.0,400.0,100,5.0,50,2.315551290249858,2.3155512902498554,-2.6645352591003757e-15,-0.0,4.0
100.0,500.0,0,3.0,36,2.841491522787649,2.8414915227876483,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,3.0,40,2.6956755492207636,2.695675549220763,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,0,3.0,45,2.5415072809770307,2.54150728097703,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,3.0,50,2.411085509336683,2.4110855093366825,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,0,3.5,36,2.8414915227876487,2.8414915227876505,1.7763568394002505e-15,0.0,5.0
100.0,500.0,0,3.5,40,2.695675549220763,2.695675549220765,1.7763568394002505e-15,0.0,5.0
100.0,500.0,0,3.5,45,2.5415072809770303,2.5415072809770316,1.3322676295501878e-15,0.0,5.0
100.0,500.0,0,3.5,50,2.411085509336683,2.4110855093366843,1.3322676295501878e-15,0.0,5.0
100.0,500.0,0,4.0,36,2.84149152278765,2.841491522787649,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,4.0,40,2.6956755492207645,2.6956755492207636,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,4.0,45,2.541507280977031,2.5415072809770307,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,0,4.0,50,2.411085509336684,2.411085509336683,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,4.5,36,2.8414915227876505,2.841491522787648,-2.6645352591003757e-15,-0.0,5.0
100.0,500.0,0,4.5,40,2.695675549220765,2.6956755492207627,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,0,4.5,45,2.5415072809770316,2.5415072809770294,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,0,4.5,50,2.4110855093366843,2.411085509336682,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,0,5.0,36,2.841491522787648,2.8414915227876474,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,0,5.0,40,2.6956755492207627,2.695675549220762,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,0,5.0,45,2.5415072809770294,2.541507280977029,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,0,5.0,50,2.411085509336682,2.4110855093366816,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,3.0,36,2.841491522787649,2.8414915227876483,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,3.0,40,2.6956755492207636,2.695675549220763,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,3.0,45,2.5415072809770307,2.54150728097703,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,3.0,50,2.411085509336683,2.4110855093366825,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,3.5,36,2.8414915227876487,2.8414915227876505,1.7763568394002505e-15,0.0,5.0
100.0,500.0,50,3.5,40,2.695675549220763,2.695675549220765,1.7763568394002505e-15,0.0,5.0
100.0,500.0,50,3.5,45,2.5415072809770303,2.5415072809770316,1.3322676295501878e-15,0.0,5.0
100.0,500.0,50,3.5,50,2.411085509336683,2.4110855093366843,1.3322676295501878e-15,0.0,5.0
100.0,500.0,50,4.0,36,2.84149152278765,2.841491522787649,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,4.0,40,2.6956755492207645,2.6956755492207636,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,4.0,45,2.541507280977031,2.5415072809770307,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,4.0,50,2.411085509336684,2.411085509336683,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,4.5,36,2.8414915227876505,2.841491522787648,-2.6645352591003757e-15,-0.0,5.0
100.0,500.0,50,4.5,40,2.695675549220765,2.6956755492207627,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,50,4.5,45,2.5415072809770316,2.5415072809770294,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,50,4.5,50,2.4110855093366843,2.411085509336682,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,50,5.0,36,2.841491522787648,2.8414915227876474,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,5.0,40,2.6956755492207627,2.695675549220762,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,50,5.0,45,2.5415072809770294,2.541507280977029,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,50,5.0,50,2.411085509336682,2.4110855093366816,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,3.0,36,2.841491522787649,2.8414915227876483,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,3.0,40,2.6956755492207636,2.695675549220763,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,3.0,45,2.5415072809770307,2.54150728097703,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,3.0,50,2.411085509336683,2.4110855093366825,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,3.5,36,2.8414915227876487,2.8414915227876505,1.7763568394002505e-15,0.0,5.0
100.0,500.0,100,3.5,40,2.695675549220763,2.695675549220765,1.7763568394002505e-15,0.0,5.0
100.0,500.0,100,3.5,45,2.5415072809770303,2.5415072809770316,1.3322676295501878e-15,0.0,5.0
100.0,500.0,100,3.5,50,2.411085509336683,2.4110855093366843,1.3322676295501878e-15,0.0,5.0
100.0,500.0,100,4.0,36,2.84149152278765,2.841491522787649,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,4.0,40,2.6956755492207645,2.6956755492207636,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,4.0,45,2.541507280977031,2.5415072809770307,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,4.0,50,2.411085509336684,2.411085509336683,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,4.5,36,2.8414915227876505,2.841491522787648,-2.6645352591003757e-15,-0.0,5.0
100.0,500.0,100,4.5,40,2.695675549220765,2.6956755492207627,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,100,4.5,45,2.5415072809770316,2.5415072809770294,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,100,4.5,50,2.4110855093366843,2.411085509336682,-2.220446049250313e-15,-0.0,5.0
100.0,500.0,100,5.0,36,2.841491522787648,2.8414915227876474,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,5.0,40,2.6956755492207627,2.695675549220762,-8.881784197001252e-16,-0.0,5.0
100.0,500.0,100,5.0,45,2.5415072809770294,2.541507280977029,-4.440892098500626e-16,-0.0,5.0
100.0,500.0,100,5.0,50,2.411085509336682,2.4110855093366816,-4.440892098500626e-16,-0.0,5.0
150.0,0.0,0,3.0,36,2.7216552697590872,2.721655269759087,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,0,3.0,40,2.5819888974716116,2.581988897471611,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,0,3.0,45,2.4343224778007384,2.4343224778007384,0.0,0.0,0.0
150.0,0.0,0,3.0,50,2.3094010767585034,2.309401076758503,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,0,3.5,36,2.7216552697590877,2.7216552697590846,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,0,3.5,40,2.581988897471612,2.5819888974716094,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,0,3.5,45,2.4343224778007393,2.434322477800736,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,0,3.5,50,2.309401076758504,2.309401076758501,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,0,4.0,36,2.721655269759087,2.7216552697590872,4.440892098500626e-16,0.0,0.0
150.0,0.0,0,4.0,40,2.5819888974716116,2.5819888974716116,0.0,0.0,0.0
150.0,0.0,0,4.0,45,2.4343224778007384,2.434322477800739,4.440892098500626e-16,0.0,0.0
150.0,0.0,0,4.0,50,2.3094010767585034,2.3094010767585034,0.0,0.0,0.0
150.0,0.0,0,4.5,36,2.7216552697590872,2.7216552697590886,1.3322676295501878e-15,0.0,0.0
150.0,0.0,0,4.5,40,2.5819888974716116,2.581988897471613,1.3322676295501878e-15,0.0,0.0
150.0,0.0,0,4.5,45,2.434322477800739,2.43432247780074,1.3322676295501878e-15,0.0,0.0
150.0,0.0,0,4.5,50,2.3094010767585034,2.3094010767585047,1.3322676295501878e-15,0.0,0.0
150.0,0.0,0,5.0,36,2.721655269759084,2.7216552697590863,2.220446049250313e-15,0.0,0.0
150.0,0.0,0,5.0,40,2.5819888974716085,2.5819888974716108,2.220446049250313e-15,0.0,0.0
150.0,0.0,0,5.0,45,2.434322477800736,2.4343224778007375,1.3322676295501878e-15,0.0,0.0
150.0,0.0,0,5.0,50,2.3094010767585007,2.3094010767585025,1.7763568394002505e-15,0.0,0.0
150.0,0.0,50,3.0,36,2.7216552697590872,2.721655269759087,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,50,3.0,40,2.5819888974716116,2.581988897471611,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,50,3.0,45,2.4343224778007384,2.4343224778007384,0.0,0.0,0.0
150.0,0.0,50,3.0,50,2.3094010767585034,2.309401076758503,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,50,3.5,36,2.7216552697590877,2.7216552697590846,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,50,3.5,40,2.581988897471612,2.5819888974716094,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,50,3.5,45,2.4343224778007393,2.434322477800736,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,50,3.5,50,2.309401076758504,2.309401076758501,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,50,4.0,36,2.721655269759087,2.7216552697590872,4.440892098500626e-16,0.0,0.0
150.0,0.0,50,4.0,40,2.5819888974716116,2.5819888974716116,0.0,0.0,0.0
150.0,0.0,50,4.0,45,2.4343224778007384,2.434322477800739,4.440892098500626e-16,0.0,0.0
150.0,0.0,50,4.0,50,2.3094010767585034,2.3094010767585034,0.0,0.0,0.0
150.0,0.0,50,4.5,36,2.7216552697590872,2.7216552697590886,1.3322676295501878e-15,0.0,0.0
150.0,0.0,50,4.5,40,2.5819888974716116,2.581988897471613,1.3322676295501878e-15,0.0,0.0
150.0,0.0,50,4.5,45,2.434322477800739,2.43432247780074,1.3322676295501878e-15,0.0,0.0
150.0,0.0,50,4.5,50,2.3094010767585034,2.3094010767585047,1.3322676295501878e-15,0.0,0.0
150.0,0.0,50,5.0,36,2.721655269759084,2.7216552697590863,2.220446049250313e-15,0.0,0.0
150.0,0.0,50,5.0,40,2.5819888974716085,2.5819888974716108,2.220446049250313e-15,0.0,0.0
150.0,0.0,50,5.0,45,2.434322477800736,2.4343224778007375,1.3322676295501878e-15,0.0,0.0
150.0,0.0,50,5.0,50,2.3094010767585007,2.3094010767585025,1.7763568394002505e-15,0.0,0.0
150.0,0.0,100,3.0,36,2.7216552697590872,2.721655269759087,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,100,3.0,40,2.5819888974716116,2.581988897471611,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,100,3.0,45,2.4343224778007384,2.4343224778007384,0.0,0.0,0.0
150.0,0.0,100,3.0,50,2.3094010767585034,2.309401076758503,-4.440892098500626e-16,-0.0,0.0
150.0,0.0,100,3.5,36,2.7216552697590877,2.7216552697590846,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,100,3.5,40,2.581988897471612,2.5819888974716094,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,100,3.5,45,2.4343224778007393,2.434322477800736,-3.1086244689504383e-15,-0.0,0.0
150.0,0.0,100,3.5,50,2.309401076758504,2.309401076758501,-2.6645352591003757e-15,-0.0,0.0
150.0,0.0,100,4.0,36,2.721655269759087,2.7216552697590872,4.440892098500626e-16,0.0,0.0
150.0,0.0,100,4.0,40,2.5819888974716116,2.5819888974716116,0.0,0.0,0.0
150.0,0.0,100,4.0,45,2.4343224778007384,2.434322477800739,4.440892098500626e-16,0.0,0.0
150.0,0.0,100,4.0,50,2.3094010767585034,2.3094010767585034,0.0,0.0,0.0
150.0,0.0,100,4.5,36,2.7216552697590872,2.7216552697590886,1.3322676295501878e-15,0.0,0.0
150.0,0.0,100,4.5,40,2.5819888974716116,2.581988897471613,1.3322676295501878e-15,0.0,0.0
150.0,0.0,100,4.5,45,2.434322477800739,2.43432247780074,1.3322676295501878e-15,0.0,0.0
150.0,0.0,100,4.5,50,2.3094010767585034,2.3094010767585047,1.3322676295501878e-15,0.0,0.0
150.0,0.0,100,5.0,36,2.721655269759084,2.7216552697590863,2.220446049250313e-15,0.0,0.0
150.0,0.0,100,5.0,40,2.5819888974716085,2.5819888974716108,2.220446049250313e-15,0.0,0.0
150.0,0.0,100,5.0,45,2.434322477800736,2.4343224778007375,1.3322676295501878e-15,0.0,0.0
150.0,0.0,100,5.0,50,2.3094010767585007,2.3094010767585025,1.7763568394002505e-15,0.0,0.0
150.0,100.0,0,3.0,36,2.834531337141039,2.834531337141039,0.0,0.0,0.6666666666666666
150.0,100.0,0,3.0,40,2.689072537346494,2.6890725373464934,-4.440892098500626e-16,-0.0,0.6666666666666666
